Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
XLE36349,GenBank,PQ630037,,nucleoprotein,Human coronavirus OC43,UKN21_OC43_1,431,2021-08-26
XLE36350,GenBank,PQ630037,,hemagglutinin-esterase,Human coronavirus OC43,UKN21_OC43_1,427,2021-08-26
XLE36351,GenBank,PQ630037,,protein I,Human coronavirus OC43,UKN21_OC43_1,207,2021-08-26
XLE36352,GenBank,PQ630037,,membrane protein,Human coronavirus OC43,UKN21_OC43_1,230,2021-08-26
XLE36353,GenBank,PQ630037,,non-structural protein 2a,Human coronavirus OC43,UKN21_OC43_1,278,2021-08-26
XLE36354,GenBank,PQ630037,,non-structural protein 4,Human coronavirus OC43,UKN21_OC43_1,109,2021-08-26
XLE36355,GenBank,PQ630037,,envelope small membrane protein,Human coronavirus OC43,UKN21_OC43_1,84,2021-08-26
XLE36356,GenBank,PQ630038,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_77,7082,2018-06-27
XLE36357,GenBank,PQ630038,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_77,749,2018-06-27
XLE36358,GenBank,PQ630038,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_77,431,2018-06-27
XLE36359,GenBank,PQ630038,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_77,381,2018-06-27
XLE36360,GenBank,PQ630038,,protein I,Human coronavirus OC43,UKN18_OC43_77,207,2018-06-27
XLE36361,GenBank,PQ630038,,membrane protein,Human coronavirus OC43,UKN18_OC43_77,230,2018-06-27
XLE36362,GenBank,PQ630038,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_77,278,2018-06-27
XLE36363,GenBank,PQ630038,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_77,109,2018-06-27
XLE36364,GenBank,PQ630038,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_77,90,2018-06-27
XLE36365,GenBank,PQ630039,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_76,7082,2018-04-06
XLE36366,GenBank,PQ630039,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_76,1358,2018-04-06
XLE36367,GenBank,PQ630039,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_76,431,2018-04-06
XLE36368,GenBank,PQ630039,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_76,427,2018-04-06
XLE36369,GenBank,PQ630039,,protein I,Human coronavirus OC43,UKN18_OC43_76,207,2018-04-06
XLE36370,GenBank,PQ630039,,membrane protein,Human coronavirus OC43,UKN18_OC43_76,230,2018-04-06
XLE36371,GenBank,PQ630039,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_76,278,2018-04-06
XLE36372,GenBank,PQ630039,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_76,109,2018-04-06
XLE36373,GenBank,PQ630039,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_76,84,2018-04-06
XLE36374,GenBank,PQ630040,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_75,7082,2018-05-18
XLE36375,GenBank,PQ630040,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_75,1358,2018-05-18
XLE36376,GenBank,PQ630040,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_75,431,2018-05-18
XLE36377,GenBank,PQ630040,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_75,427,2018-05-18
XLE36378,GenBank,PQ630040,,protein I,Human coronavirus OC43,UKN18_OC43_75,207,2018-05-18
XLE36379,GenBank,PQ630040,,membrane protein,Human coronavirus OC43,UKN18_OC43_75,230,2018-05-18
XLE36380,GenBank,PQ630040,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_75,278,2018-05-18
XLE36381,GenBank,PQ630040,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_75,109,2018-05-18
XLE36382,GenBank,PQ630040,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_75,84,2018-05-18
XLE36383,GenBank,PQ630041,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_74,7082,2018-04-05
XLE36384,GenBank,PQ630041,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_74,1358,2018-04-05
XLE36385,GenBank,PQ630041,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_74,431,2018-04-05
XLE36386,GenBank,PQ630041,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_74,427,2018-04-05
XLE36387,GenBank,PQ630041,,protein I,Human coronavirus OC43,UKN18_OC43_74,207,2018-04-05
XLE36388,GenBank,PQ630041,,membrane protein,Human coronavirus OC43,UKN18_OC43_74,230,2018-04-05
XLE36389,GenBank,PQ630041,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_74,278,2018-04-05
XLE36390,GenBank,PQ630041,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_74,109,2018-04-05
XLE36391,GenBank,PQ630041,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_74,84,2018-04-05
XLE36392,GenBank,PQ630042,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_73,6054,2018-04-17
XLE36393,GenBank,PQ630042,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_73,369,2018-04-17
XLE36394,GenBank,PQ630042,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_73,381,2018-04-17
XLE36395,GenBank,PQ630042,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_73,278,2018-04-17
XLE36396,GenBank,PQ630042,,protein I,Human coronavirus OC43,UKN18_OC43_73,161,2018-04-17
XLE36397,GenBank,PQ630043,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_72,7082,2018-04-17
XLE36398,GenBank,PQ630043,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_72,1358,2018-04-17
XLE36399,GenBank,PQ630043,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_72,431,2018-04-17
XLE36400,GenBank,PQ630043,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_72,427,2018-04-17
XLE36401,GenBank,PQ630043,,protein I,Human coronavirus OC43,UKN18_OC43_72,207,2018-04-17
XLE36402,GenBank,PQ630043,,membrane protein,Human coronavirus OC43,UKN18_OC43_72,230,2018-04-17
XLE36403,GenBank,PQ630043,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_72,278,2018-04-17
XLE36404,GenBank,PQ630043,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_72,109,2018-04-17
XLE36405,GenBank,PQ630043,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_72,84,2018-04-17
XLE36406,GenBank,PQ630044,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_71,7082,2018-04-15
XLE36407,GenBank,PQ630044,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_71,1354,2018-04-15
XLE36408,GenBank,PQ630044,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_71,427,2018-04-15
XLE36409,GenBank,PQ630044,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_71,226,2018-04-15
XLE36410,GenBank,PQ630044,,protein I,Human coronavirus OC43,UKN18_OC43_71,206,2018-04-15
XLE36411,GenBank,PQ630044,,membrane protein,Human coronavirus OC43,UKN18_OC43_71,230,2018-04-15
XLE36412,GenBank,PQ630044,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_71,278,2018-04-15
XLE36413,GenBank,PQ630044,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_71,109,2018-04-15
XLE36414,GenBank,PQ630044,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_71,84,2018-04-15
XLE36415,GenBank,PQ630045,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_70,7082,2018-03-28
XLE36416,GenBank,PQ630045,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_70,1358,2018-03-28
XLE36417,GenBank,PQ630045,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_70,431,2018-03-28
XLE36418,GenBank,PQ630045,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_70,427,2018-03-28
XLE36419,GenBank,PQ630045,,protein I,Human coronavirus OC43,UKN18_OC43_70,207,2018-03-28
XLE36420,GenBank,PQ630045,,membrane protein,Human coronavirus OC43,UKN18_OC43_70,230,2018-03-28
XLE36421,GenBank,PQ630045,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_70,278,2018-03-28
XLE36422,GenBank,PQ630045,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_70,109,2018-03-28
XLE36423,GenBank,PQ630045,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_70,84,2018-03-28
XLE36424,GenBank,PQ630046,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_69,7082,2018-03-24
XLE36425,GenBank,PQ630046,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_69,1358,2018-03-24
XLE36426,GenBank,PQ630046,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_69,431,2018-03-24
XLE36427,GenBank,PQ630046,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_69,427,2018-03-24
XLE36428,GenBank,PQ630046,,protein I,Human coronavirus OC43,UKN18_OC43_69,207,2018-03-24
XLE36429,GenBank,PQ630046,,membrane protein,Human coronavirus OC43,UKN18_OC43_69,230,2018-03-24
XLE36430,GenBank,PQ630046,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_69,278,2018-03-24
XLE36431,GenBank,PQ630046,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_69,109,2018-03-24
XLE36432,GenBank,PQ630046,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_69,84,2018-03-24
XLE36433,GenBank,PQ630047,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_68,372,2018-03-24
XLE36434,GenBank,PQ630047,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_68,381,2018-03-24
XLE36435,GenBank,PQ630047,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_68,278,2018-03-24
XLE36436,GenBank,PQ630048,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_67,7082,2018-03-16
XLE36437,GenBank,PQ630048,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_67,423,2018-03-16
XLE36438,GenBank,PQ630048,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_67,226,2018-03-16
XLE36439,GenBank,PQ630048,,protein I,Human coronavirus OC43,UKN18_OC43_67,206,2018-03-16
XLE36440,GenBank,PQ630048,,membrane protein,Human coronavirus OC43,UKN18_OC43_67,230,2018-03-16
XLE36441,GenBank,PQ630048,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_67,278,2018-03-16
XLE36442,GenBank,PQ630048,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_67,109,2018-03-16
XLE36443,GenBank,PQ630048,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_67,88,2018-03-16
XLE36444,GenBank,PQ630049,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_66,7082,2018-11-03
XLE36445,GenBank,PQ630049,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_66,1358,2018-11-03
XLE36446,GenBank,PQ630049,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_66,431,2018-11-03
XLE36447,GenBank,PQ630049,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_66,427,2018-11-03
XLE36448,GenBank,PQ630049,,protein I,Human coronavirus OC43,UKN18_OC43_66,207,2018-11-03
XLE36449,GenBank,PQ630049,,membrane protein,Human coronavirus OC43,UKN18_OC43_66,230,2018-11-03
XLE36450,GenBank,PQ630049,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_66,278,2018-11-03
XLE36451,GenBank,PQ630049,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_66,109,2018-11-03
XLE36452,GenBank,PQ630049,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_66,84,2018-11-03
XLE36453,GenBank,PQ630050,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_65,7082,2018-02-22
XLE36454,GenBank,PQ630050,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_65,1358,2018-02-22
XLE36455,GenBank,PQ630050,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_65,431,2018-02-22
XLE36456,GenBank,PQ630050,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_65,427,2018-02-22
XLE36457,GenBank,PQ630050,,protein I,Human coronavirus OC43,UKN18_OC43_65,207,2018-02-22
XLE36458,GenBank,PQ630050,,membrane protein,Human coronavirus OC43,UKN18_OC43_65,230,2018-02-22
XLE36459,GenBank,PQ630050,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_65,278,2018-02-22
XLE36460,GenBank,PQ630050,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_65,109,2018-02-22
XLE36461,GenBank,PQ630050,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_65,84,2018-02-22
XLE36462,GenBank,PQ630051,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_64,7082,2018-02-21
XLE36463,GenBank,PQ630051,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_64,1358,2018-02-21
XLE36464,GenBank,PQ630051,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_64,431,2018-02-21
XLE36465,GenBank,PQ630051,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_64,427,2018-02-21
XLE36466,GenBank,PQ630051,,protein I,Human coronavirus OC43,UKN18_OC43_64,207,2018-02-21
XLE36467,GenBank,PQ630051,,membrane protein,Human coronavirus OC43,UKN18_OC43_64,230,2018-02-21
XLE36468,GenBank,PQ630051,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_64,278,2018-02-21
XLE36469,GenBank,PQ630051,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_64,109,2018-02-21
XLE36470,GenBank,PQ630051,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_64,84,2018-02-21
XLE36471,GenBank,PQ630052,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_63,1358,2018-02-20
XLE36472,GenBank,PQ630052,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_63,431,2018-02-20
XLE36473,GenBank,PQ630052,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_63,427,2018-02-20
XLE36474,GenBank,PQ630052,,protein I,Human coronavirus OC43,UKN18_OC43_63,207,2018-02-20
XLE36475,GenBank,PQ630052,,membrane protein,Human coronavirus OC43,UKN18_OC43_63,230,2018-02-20
XLE36476,GenBank,PQ630052,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_63,278,2018-02-20
XLE36477,GenBank,PQ630052,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_63,109,2018-02-20
XLE36478,GenBank,PQ630052,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_63,84,2018-02-20
XLE36479,GenBank,PQ630053,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_62,7082,2018-02-19
XLE36480,GenBank,PQ630053,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_62,1358,2018-02-19
XLE36481,GenBank,PQ630053,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_62,431,2018-02-19
XLE36482,GenBank,PQ630053,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_62,427,2018-02-19
XLE36483,GenBank,PQ630053,,protein I,Human coronavirus OC43,UKN18_OC43_62,207,2018-02-19
XLE36484,GenBank,PQ630053,,membrane protein,Human coronavirus OC43,UKN18_OC43_62,230,2018-02-19
XLE36485,GenBank,PQ630053,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_62,278,2018-02-19
XLE36486,GenBank,PQ630053,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_62,109,2018-02-19
XLE36487,GenBank,PQ630053,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_62,84,2018-02-19
XLE36488,GenBank,PQ630054,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_61,6391,2018-02-15
XLE36489,GenBank,PQ630054,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_61,1105,2018-02-15
XLE36490,GenBank,PQ630054,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_61,431,2018-02-15
XLE36491,GenBank,PQ630054,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_61,381,2018-02-15
XLE36492,GenBank,PQ630054,,protein I,Human coronavirus OC43,UKN18_OC43_61,207,2018-02-15
XLE36493,GenBank,PQ630054,,membrane protein,Human coronavirus OC43,UKN18_OC43_61,230,2018-02-15
XLE36494,GenBank,PQ630054,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_61,278,2018-02-15
XLE36495,GenBank,PQ630054,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_61,109,2018-02-15
XLE36496,GenBank,PQ630054,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_61,90,2018-02-15
XLE36497,GenBank,PQ630055,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_60,7082,2018-02-13
XLE36498,GenBank,PQ630055,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_60,1358,2018-02-13
XLE36499,GenBank,PQ630055,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_60,431,2018-02-13
XLE36500,GenBank,PQ630055,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_60,427,2018-02-13
XLE36501,GenBank,PQ630055,,protein I,Human coronavirus OC43,UKN18_OC43_60,207,2018-02-13
XLE36502,GenBank,PQ630055,,membrane protein,Human coronavirus OC43,UKN18_OC43_60,230,2018-02-13
XLE36503,GenBank,PQ630055,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_60,278,2018-02-13
XLE36504,GenBank,PQ630055,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_60,109,2018-02-13
XLE36505,GenBank,PQ630055,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_60,84,2018-02-13
XLE36506,GenBank,PQ630056,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_59,7082,2018-02-13
XLE36507,GenBank,PQ630056,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_59,1354,2018-02-13
XLE36508,GenBank,PQ630056,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_59,431,2018-02-13
XLE36509,GenBank,PQ630056,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_59,427,2018-02-13
XLE36510,GenBank,PQ630056,,protein I,Human coronavirus OC43,UKN18_OC43_59,207,2018-02-13
XLE36511,GenBank,PQ630056,,membrane protein,Human coronavirus OC43,UKN18_OC43_59,230,2018-02-13
XLE36512,GenBank,PQ630056,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_59,278,2018-02-13
XLE36513,GenBank,PQ630056,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_59,109,2018-02-13
XLE36514,GenBank,PQ630056,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_59,84,2018-02-13
XLE36515,GenBank,PQ630057,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_58,7082,2018-02-13
XLE36516,GenBank,PQ630057,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_58,1358,2018-02-13
XLE36517,GenBank,PQ630057,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_58,431,2018-02-13
XLE36518,GenBank,PQ630057,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_58,427,2018-02-13
XLE36519,GenBank,PQ630057,,protein I,Human coronavirus OC43,UKN18_OC43_58,207,2018-02-13
XLE36520,GenBank,PQ630057,,membrane protein,Human coronavirus OC43,UKN18_OC43_58,230,2018-02-13
XLE36521,GenBank,PQ630057,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_58,278,2018-02-13
XLE36522,GenBank,PQ630057,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_58,109,2018-02-13
XLE36523,GenBank,PQ630057,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_58,84,2018-02-13
XLE36524,GenBank,PQ630058,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_57,7082,2018-12-02
XLE36525,GenBank,PQ630058,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_57,1358,2018-12-02
XLE36526,GenBank,PQ630058,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_57,431,2018-12-02
XLE36527,GenBank,PQ630058,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_57,427,2018-12-02
XLE36528,GenBank,PQ630058,,protein I,Human coronavirus OC43,UKN18_OC43_57,207,2018-12-02
XLE36529,GenBank,PQ630058,,membrane protein,Human coronavirus OC43,UKN18_OC43_57,230,2018-12-02
XLE36530,GenBank,PQ630058,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_57,278,2018-12-02
XLE36531,GenBank,PQ630058,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_57,109,2018-12-02
XLE36532,GenBank,PQ630058,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_57,84,2018-12-02
XLE36533,GenBank,PQ630059,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_56,7082,2018-08-02
XLE36534,GenBank,PQ630059,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_56,1362,2018-08-02
XLE36535,GenBank,PQ630059,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_56,430,2018-08-02
XLE36536,GenBank,PQ630059,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_56,427,2018-08-02
XLE36537,GenBank,PQ630059,,protein I,Human coronavirus OC43,UKN18_OC43_56,207,2018-08-02
XLE36538,GenBank,PQ630059,,membrane protein,Human coronavirus OC43,UKN18_OC43_56,230,2018-08-02
XLE36539,GenBank,PQ630059,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_56,278,2018-08-02
XLE36540,GenBank,PQ630059,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_56,109,2018-08-02
XLE36541,GenBank,PQ630059,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_56,88,2018-08-02
XLE36542,GenBank,PQ630060,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_55,6054,2018-06-02
XLE36543,GenBank,PQ630060,,replicase polyprotein 1a,Human coronavirus OC43,UKN18_OC43_55,3342,2018-06-02
XLE36544,GenBank,PQ630060,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_55,431,2018-06-02
XLE36545,GenBank,PQ630060,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_55,381,2018-06-02
XLE36546,GenBank,PQ630060,,protein I,Human coronavirus OC43,UKN18_OC43_55,207,2018-06-02
XLE36547,GenBank,PQ630060,,membrane protein,Human coronavirus OC43,UKN18_OC43_55,230,2018-06-02
XLE36548,GenBank,PQ630060,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_55,278,2018-06-02
XLE36549,GenBank,PQ630060,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_55,109,2018-06-02
XLE36550,GenBank,PQ630060,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_55,84,2018-06-02
XLE36551,GenBank,PQ630061,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_54,431,2018-06-02
XLE36552,GenBank,PQ630061,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_54,381,2018-06-02
XLE36553,GenBank,PQ630061,,protein I,Human coronavirus OC43,UKN18_OC43_54,207,2018-06-02
XLE36554,GenBank,PQ630061,,membrane protein,Human coronavirus OC43,UKN18_OC43_54,230,2018-06-02
XLE36555,GenBank,PQ630061,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_54,278,2018-06-02
XLE36556,GenBank,PQ630061,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_54,109,2018-06-02
XLE36557,GenBank,PQ630061,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_54,84,2018-06-02
XLE36558,GenBank,PQ630062,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_53,6753,2018-06-02
XLE36559,GenBank,PQ630062,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_53,1362,2018-06-02
XLE36560,GenBank,PQ630062,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_53,427,2018-06-02
XLE36561,GenBank,PQ630062,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_53,226,2018-06-02
XLE36562,GenBank,PQ630062,,protein I,Human coronavirus OC43,UKN18_OC43_53,206,2018-06-02
XLE36563,GenBank,PQ630062,,membrane protein,Human coronavirus OC43,UKN18_OC43_53,230,2018-06-02
XLE36564,GenBank,PQ630062,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_53,278,2018-06-02
XLE36565,GenBank,PQ630062,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_53,109,2018-06-02
XLE36566,GenBank,PQ630062,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_53,88,2018-06-02
XLE36567,GenBank,PQ630063,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_52,7082,2018-02-02
XLE36568,GenBank,PQ630063,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_52,1358,2018-02-02
XLE36569,GenBank,PQ630063,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_52,431,2018-02-02
XLE36570,GenBank,PQ630063,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_52,427,2018-02-02
XLE36571,GenBank,PQ630063,,protein I,Human coronavirus OC43,UKN18_OC43_52,207,2018-02-02
XLE36572,GenBank,PQ630063,,membrane protein,Human coronavirus OC43,UKN18_OC43_52,230,2018-02-02
XLE36573,GenBank,PQ630063,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_52,278,2018-02-02
XLE36574,GenBank,PQ630063,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_52,109,2018-02-02
XLE36575,GenBank,PQ630063,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_52,84,2018-02-02
XLE36576,GenBank,PQ630064,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_51,6716,2018-01-02
XLE36577,GenBank,PQ630064,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_51,1358,2018-01-02
XLE36578,GenBank,PQ630064,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_51,431,2018-01-02
XLE36579,GenBank,PQ630064,,hemagglutinin-esterase,Human coronavirus OC43,UKN18_OC43_51,427,2018-01-02
XLE36580,GenBank,PQ630064,,protein I,Human coronavirus OC43,UKN18_OC43_51,207,2018-01-02
XLE36581,GenBank,PQ630064,,membrane protein,Human coronavirus OC43,UKN18_OC43_51,230,2018-01-02
XLE36582,GenBank,PQ630064,,non-structural protein 2a,Human coronavirus OC43,UKN18_OC43_51,278,2018-01-02
XLE36583,GenBank,PQ630064,,non-structural protein 4,Human coronavirus OC43,UKN18_OC43_51,109,2018-01-02
XLE36584,GenBank,PQ630064,,envelope small membrane protein,Human coronavirus OC43,UKN18_OC43_51,84,2018-01-02
XLE36585,GenBank,PQ630065,,replicase polyprotein 1ab,Human coronavirus OC43,UKN18_OC43_50,7082,2018-01-30
XLE36586,GenBank,PQ630065,,spike glycoprotein,Human coronavirus OC43,UKN18_OC43_50,1358,2018-01-30
XLE36587,GenBank,PQ630065,,nucleoprotein,Human coronavirus OC43,UKN18_OC43_50,431,2018-01-30
