ID,Organism,Strain,Molecule product,DB xref,location
MT797698.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KT253260.1,229E-related bat coronavirus,N/A,N/A,taxon:1739614,Ghana
PQ466810.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ466815.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ466823.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KT253259.1,229E-related bat coronavirus,N/A,N/A,taxon:1739614,Ghana
JX513245.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Thailand
MT797693.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
PV685444.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: WA
DQ243977.1,Human coronavirus 229E,HCoV-229E-8/8/01,N/A,taxon:11137,Australia
KT253261.1,229E-related bat coronavirus,N/A,N/A,taxon:1739614,Ghana
PQ466831.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KT368916.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
MT797676.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KT359785.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
PQ449607.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ466811.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KM055552.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MT797694.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
AF344186.1,Human coronavirus 229E,229E,N/A,taxon:11137,N/A
KJ796454.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
OP131705.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MT797679.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KT368904.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
AB691766.2,Human coronavirus 229E,N/A,N/A,taxon:11137,"Japan: Miyagi, Sendai"
MT438698.1,Human coronavirus 229E,N/A,N/A,taxon:11137,"USA: Little Rock, Arkansas"
MT797700.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
MT797710.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
PQ466814.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
OK073079.1,Human coronavirus 229E,R22,N/A,taxon:11137,China
PQ466789.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KT359779.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
PQ466851.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ187615.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Singapore
MT797682.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
OK073080.1,Human coronavirus 229E,R35,N/A,taxon:11137,China
KM055558.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MT797697.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KJ796459.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
PP952206.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia: Sajir
AY386389.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
KT368909.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
KT368901.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
ON554116.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KT253265.1,229E-related bat coronavirus,N/A,N/A,taxon:1739614,Ghana
KT253262.1,229E-related bat coronavirus,N/A,N/A,taxon:1739614,Ghana
KM055550.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KT359777.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
KF514433.1,Human coronavirus 229E,229E/human/USA/933-40/1993,N/A,taxon:11137,"USA: Nashville, TN"
KT368898.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
PQ466838.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
ON554097.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KT253263.1,229E-related bat coronavirus,N/A,N/A,taxon:1739614,Ghana
KT368914.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
MT438700.1,Human coronavirus 229E,N/A,N/A,taxon:11137,"USA: Little Rock, Arkansas"
KY674919.1,Human coronavirus 229E,N08-434B,N/A,taxon:11137,USA
ON554105.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PV685443.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: WA
KJ768620.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
PQ187614.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Singapore
KJ768614.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
PQ466793.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
MT797677.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
DQ243967.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Australia
OK073078.1,Human coronavirus 229E,R10,N/A,taxon:11137,China
KM055541.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MT797702.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KM055559.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KM055557.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
DQ243982.1,Human coronavirus 229E,HCoV-229E-24/4/03,N/A,taxon:11137,Australia
DQ243974.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Australia
PQ616078.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
KY983587.1,Human coronavirus 229E,HCoV_229E/Seattle/USA/SC3112/2015,N/A,taxon:11137,USA
ON554118.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ037246.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: Maryland
PQ466829.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KJ796457.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
KJ866104.1,Human coronavirus 229E,229E,N/A,taxon:11137,Thailand
Y09923.1,Human coronavirus 229E,ATCC VR-74,N/A,taxon:11137,N/A
OP131706.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ963852.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Krasnodar
KJ796458.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
FJ235173.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Sweden
AY386379.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
KM055534.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KJ796456.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
ON554127.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PV685446.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: WA
PQ466796.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
AF344187.1,Human coronavirus 229E,229E,N/A,taxon:11137,N/A
PQ466853.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
FJ235178.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Sweden
PV685445.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: WA
KY996417.1,Human coronavirus 229E,229E/UF-1/2016,N/A,taxon:11137,USA
PV685442.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: WA
MT797707.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KF514429.1,Human coronavirus 229E,229E/human/USA/892-11/1989,N/A,taxon:11137,"USA: Nashville, TN"
PQ616101.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
DQ243970.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Australia
PQ616110.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ616092.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ466819.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ187613.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Singapore
DQ243978.1,Human coronavirus 229E,HCoV-229E-27/8/01,N/A,taxon:11137,Australia
KY967357.1,Human coronavirus 229E,HCoV_229E/Seattle/USA/SC2872/2015,N/A,taxon:11137,USA
KM055548.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MT797703.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
DQ243979.1,Human coronavirus 229E,HCoV-229E-21/6/02,N/A,taxon:11137,Australia
PQ466827.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
MW202340.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA
PQ466817.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
OK625404.1,Human coronavirus 229E,ATCC VR-740,N/A,taxon:11137,South Korea
PP952208.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia: Jeddah
DQ243981.1,Human coronavirus 229E,HCoV-229E-24/4/03,N/A,taxon:11137,Australia
AY386394.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
PQ466826.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ187610.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Singapore
KJ866103.1,Human coronavirus 229E,229E,N/A,taxon:11137,Thailand
MT797706.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
PQ466820.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
MT797701.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
PQ616104.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PV685447.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: WA
PV685441.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: WA
KM077070.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA
PQ466854.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KT253269.1,229E-related bat coronavirus,N/A,N/A,taxon:1739614,Ghana
PQ616079.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
MW587038.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MF542265.1,Human coronavirus 229E,229E/Haiti-1/2016,N/A,taxon:11137,Haiti
GU068546.1,Human coronavirus 229E,HCoV/229E/N01,N/A,taxon:11137,China:Shanghai
MT797683.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
MT438699.1,Human coronavirus 229E,N/A,N/A,taxon:11137,"USA: Little Rock, Arkansas"
KT253325.1,Camel alphacoronavirus Camel229E,N/A,N/A,taxon:1895985,Saudi Arabia
AY386395.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
DQ243985.1,Human coronavirus 229E,HCoV-229E-19/8/03,N/A,taxon:11137,Australia
ON554131.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
ON554117.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KM077071.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA
MT797691.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KT368900.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
ON461752.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA
ON554119.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PV685440.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: WA
PQ616099.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ616076.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
AY386384.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
FJ235177.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Sweden
MT797705.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KT368895.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
KT368915.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
PQ466847.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
OR266950.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
AB691763.1,Human coronavirus 229E,ATCC VR-740,N/A,taxon:11137,N/A
KT359783.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
PQ466818.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PV685438.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: WA
PQ466802.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KY369910.1,Human coronavirus 229E,HCoV_229E/Seattle/USA/SC1143/2016,N/A,taxon:11137,USA
DQ243963.1,Human coronavirus 229E,ATCC VR-740,N/A,taxon:11137,N/A
KT368896.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
MT797714.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
AY386381.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
KT368908.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
JX503061.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Italy
KT253272.1,229E-related bat coronavirus,N/A,N/A,taxon:1739614,Ghana
PQ466850.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
JQ410000.1,Alpaca respiratory coronavirus,N/A,N/A,taxon:1176035,USA
